user_id,date,mood_avg,circumplex.arousal_avg,circumplex.valence_avg,activity_avg,call_sum,sms_sum,appCat.builtin_sum,appCat.communication_sum,appCat.entertainment_sum,appCat.finance_sum,appCat.game_sum,appCat.office_sum,appCat.other_sum,appCat.social_sum,appCat.travel_sum,appCat.unknown_sum,appCat.utilities_sum,appCat.weather_sum,screen_num,mood_avg_5d,circumplex.arousal_avg_5d,circumplex.valence_avg_5d,prev_mood,target_mood
AS14.08,2014-04-22,6.0,0.2,0.4,0.0,0.0,0.0,41.997,544.618,21.094,0.0,0.0,0.0,46.998000000000005,665.78275,0.0,0.0,0.0,0.0,31.0,6.5200000000000005,-0.08000000000000004,0.8,6.4,5.6
AS14.08,2014-04-23,5.6,-0.4,0.8,0.0,0.0,0.0,63.38099999999999,787.9350000000001,0.0,0.0,0.0,0.0,51.104,435.924,0.0,0.0,0.0,0.0,47.0,6.4399999999999995,-0.04000000000000005,0.72,6.0,6.666666666666667
AS14.08,2014-04-24,6.666666666666667,0.0,1.0,0.0,0.0,0.0,26.486,706.412,82.896,0.0,0.0,0.0,65.56099999999999,479.804875,0.0,0.0,0.0,0.0,37.0,6.213333333333334,-0.04000000000000005,0.76,5.6,6.333333333333333
AS14.08,2014-04-25,6.333333333333333,0.16666666666666666,1.0,0.0,0.0,0.0,43.750499999999995,656.2220000000001,0.0,0.0,0.0,163.344,51.705,646.07675,0.0,0.0,0.0,0.0,21.0,6.2,-0.04666666666666672,0.8,6.666666666666667,6.0
AS14.08,2014-04-26,6.0,-0.5,0.5,0.0,0.0,0.0,112.96499999999999,147.68900000000002,0.0,0.0,0.0,0.0,29.159,237.624,0.0,0.0,0.0,0.0,19.0,6.12,-0.10666666666666672,0.74,6.333333333333333,6.0
AS14.08,2014-04-27,6.0,0.16666666666666666,0.3333333333333333,0.0,0.0,3.0,36.1515,206.746,144.79537499999998,0.0,0.0,0.0,34.178,563.90475,0.0,0.0,0.0,0.0,12.0,6.12,-0.1133333333333334,0.7266666666666667,6.0,6.0
AS14.08,2014-04-28,6.0,-1.2,0.4,0.0,0.0,0.0,30.852999999999994,121.168,109.162,0.0,0.0,0.0,43.476,458.465875,0.0,0.0,0.0,0.0,18.0,6.2,-0.2733333333333334,0.6466666666666667,6.0,5.875
AS14.08,2014-04-29,5.875,-0.5,0.5,0.0,0.0,0.0,21.515,733.49,111.408,0.0,0.0,0.0,39.375,600.821625,0.0,0.0,0.0,0.0,31.0,6.041666666666667,-0.3733333333333334,0.5466666666666666,6.0,6.666666666666667
AS14.08,2014-04-30,6.666666666666667,-0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,38.1335,458.872,202.554,0.0,0.0,0.0,38.314,523.099,0.0,0.0,0.0,0.0,25.0,6.1083333333333325,-0.44000000000000006,0.48,5.875,7.0
AS14.08,2014-05-01,7.0,-0.5,0.4,0.0,0.0,0.0,43.096,563.3900000000001,298.79574999999994,0.0,0.0,0.0,57.046,440.097875,0.0,0.0,29.087,0.0,27.0,6.308333333333333,-0.44000000000000006,0.45999999999999996,6.666666666666667,7.2
AS14.08,2014-05-02,7.2,-1.0,0.2,0.0,0.0,0.0,29.822,157.961,29.418,0.0,0.0,0.0,45.473,422.98075,0.0,0.0,3.172,0.0,15.0,6.548333333333334,-0.6733333333333333,0.4333333333333333,7.0,7.4
AS14.08,2014-05-03,7.4,-0.6,0.8,0.0,0.0,0.0,52.317499999999995,472.771,0.0,0.0,0.0,0.0,36.626999999999995,432.629875,0.0,6.071,44.214,0.0,20.0,6.828333333333333,-0.5533333333333335,0.5133333333333333,7.2,6.8
AS14.08,2014-05-04,6.8,-0.6,1.0,0.0,1.0,0.0,83.50699999999999,633.455,0.0,0.0,0.0,0.0,34.334,480.438875,0.0,142.49,0.0,0.0,34.0,7.013333333333333,-0.5733333333333333,0.6133333333333333,7.4,6.666666666666667
AS14.09,2014-03-22,7.0,-1.0,0.3333333333333333,0.0,0.0,0.0,117.871,2212.39125,1117.7955,0.0,0.0,13.309,129.324625,122.56800000000001,110.994875,0.0,1.003,3.02,89.0,7.0,-0.5,0.16666666666666666,7.0,6.75
AS14.09,2014-03-23,6.75,0.25,0.5,0.0,0.0,1.0,144.886,2693.17175,1340.116,0.0,0.0,0.0,68.399,18.333,149.444875,0.0,3.054,0.0,74.0,6.916666666666667,-0.25,0.27777777777777773,7.0,7.25
AS14.09,2014-03-24,7.25,-1.0,0.5,0.0,0.0,0.0,60.258,2852.8334999999997,807.30525,54.492,0.0,4.090999999999999,73.635125,769.8860000000001,250.549,324.702,9.743,0.0,107.0,7.0,-0.4375,0.3333333333333333,6.75,6.2
AS14.09,2014-03-25,6.2,0.4,1.0,0.0,1.0,0.0,181.131,2376.8365,1792.9634999999998,106.12,0.0,9.12625,72.38,122.999,32.474,0.0,3.016,17.433,101.0,6.840000000000001,-0.27,0.4666666666666666,7.25,7.75
AS14.09,2014-03-26,7.75,-0.21875,1.0,0.0,3.0,2.0,243.28,1417.3615,1278.434,61.349,0.0,1.004,46.913,318.847,0.0,0.0,18.209,0.0,77.0,6.99,-0.31375000000000003,0.6666666666666666,6.2,7.8
AS14.09,2014-03-27,7.8,0.0,0.2,0.0,1.0,0.0,125.544,764.26625,1179.10475,0.0,0.0,0.0,66.044125,457.394,1.01,112.478,0.0,14.396,64.0,7.15,-0.11374999999999999,0.6399999999999999,7.75,8.25
AS14.09,2014-03-28,8.25,0.0,0.25,0.0,4.0,0.0,289.63599999999997,2257.37275,1694.3065,56.071,0.0,6.096,75.178125,293.719,571.827625,17.192,16.198,0.0,79.0,7.45,-0.16375,0.59,7.8,8.0
AS14.09,2014-03-29,8.0,0.4,1.0,0.0,5.0,0.0,345.10699999999997,3231.3055,1688.5724999999998,0.0,0.0,0.0,63.889,170.96050000000002,157.702,0.0,3.242,0.0,92.0,7.6,0.11625,0.69,8.25,7.75
AS14.09,2014-03-30,7.75,0.0,0.5,0.0,2.0,1.0,114.777,3090.89,1762.5855,21.601,0.0,0.0,41.815,491.89300000000003,0.0,0.0,4.061,50.67,112.0,7.909999999999999,0.036250000000000004,0.5900000000000001,8.0,7.0
AS14.09,2014-03-31,7.0,0.0,0.8,0.0,3.0,0.0,210.158,2850.6175,1166.41575,97.282,0.0,4.1,49.509,10.145,499.297875,0.0,4.042999999999999,0.0,106.0,7.76,0.08,0.55,7.75,7.6
AS14.09,2014-04-01,7.6,1.0,1.0,0.0,5.0,0.0,391.707,4315.33825,1961.0424999999998,108.881375,0.0,0.0,64.097,107.098,137.18,248.758875,5.071,0.0,106.0,7.720000000000001,0.27999999999999997,0.71,7.0,6.2
AS14.09,2014-04-02,6.2,-0.4,0.6,0.0,2.0,0.0,308.81899999999996,680.72925,841.6234999999999,0.0,0.0,0.0,69.129125,33.83,0.0,0.0,19.230999999999998,32.864,57.0,7.31,0.2,0.78,7.6,7.6
AS14.09,2014-04-03,7.6,-0.4,1.2,0.0,3.0,0.0,265.924,1986.00025,1206.62025,97.28999999999999,0.0,4.04,72.964125,178.85350000000003,1013.954625,80.247,0.0,0.0,135.0,7.2299999999999995,0.039999999999999994,0.82,6.2,7.25
AS14.09,2014-04-04,7.25,-0.25,1.0,0.0,3.0,1.0,245.484,2551.8265,1417.78225,47.772,175.019,0.0,61.001000000000005,131.73950000000002,254.803875,0.0,3.0869999999999997,0.0,83.0,7.13,-0.010000000000000009,0.9199999999999999,7.6,7.5
AS14.09,2014-04-05,7.5,0.5,1.0,0.0,0.0,0.0,53.050999999999995,2745.473,1351.39125,0.0,80.992,1.012,63.051125,109.2,0.0,0.0,1.007,0.0,112.0,7.2299999999999995,0.09,0.96,7.25,6.8
AS14.09,2014-04-06,6.8,-0.6,0.6,0.0,0.0,0.0,241.208,2678.59,1627.6484999999998,51.71,0.0,4.025,52.749,237.99250000000004,0.0,4.098,16.205,24.224,103.0,7.0699999999999985,-0.22999999999999998,0.8799999999999999,7.5,6.2
AS14.09,2014-04-07,6.2,-0.25,1.0,0.0,0.0,0.0,116.144,2134.489,975.2769999999999,76.338,0.0,3.043,63.722,294.32550000000003,348.162,0.0,0.0,90.352,86.0,7.07,-0.2,0.96,6.8,7.2
AS14.09,2014-04-08,7.2,0.0,0.4,0.0,0.0,1.0,155.8,1639.28175,1100.174,142.471375,0.0,1.032,65.994,34.370999999999995,349.168875,0.0,0.0,0.0,102.0,6.99,-0.12,0.8,6.2,6.5
AS14.09,2014-04-09,6.5,-0.75,1.0,0.0,3.0,0.0,142.959,1594.6789999999999,898.2502499999999,23.372,0.0,0.0,29.334,28.382,26.014,0.0,0.0,0.0,68.0,6.840000000000001,-0.22000000000000003,0.8,7.2,6.0
AS14.09,2014-04-10,6.0,-0.625,0.75,0.0,1.0,0.0,84.839,779.3367499999999,495.79974999999996,0.0,0.0,0.0,19.387,185.86650000000003,0.0,77.658,2.019,0.0,31.0,6.540000000000001,-0.445,0.75,6.5,6.8
AS14.09,2014-04-11,6.8,-0.2,1.0,0.0,0.0,0.0,2.008,765.301,402.78324999999995,23.749,0.0,0.0,19.296,0.0,315.92475,153.30700000000002,0.0,0.0,40.0,6.540000000000001,-0.365,0.8300000000000001,6.0,7.0
AS14.09,2014-04-12,7.0,-0.4,0.8,0.0,2.0,0.0,0.0,1596.9625,658.674,0.0,0.0,0.0,52.752,0.0,0.0,0.0,9.100999999999999,0.0,38.0,6.7,-0.395,0.79,6.8,6.0
AS14.09,2014-04-13,6.0,0.6,1.0,0.0,0.0,1.0,12.187,503.457,220.6565,0.0,0.0,0.0,15.207999999999998,0.0,344.22862499999997,0.0,1.008,0.0,27.0,6.459999999999999,-0.275,0.9099999999999999,7.0,5.8
AS14.09,2014-04-14,5.8,-0.6,1.0,0.0,1.0,1.0,52.753,186.686,316.4325,0.0,0.0,5.029,25.479,0.0,77.72,0.0,0.0,0.0,31.0,6.319999999999999,-0.24500000000000002,0.9099999999999999,6.0,6.0
AS14.09,2014-04-15,6.0,0.8,0.8,0.0,1.0,1.0,56.626,593.12325,560.139,108.881375,0.0,0.0,11.277000000000001,0.0,0.0,0.0,0.0,0.0,39.0,6.32,0.039999999999999994,0.9199999999999999,5.8,5.5
AS14.09,2014-04-16,5.5,-0.25,0.5,0.0,0.0,0.0,10.120999999999999,255.61624999999998,197.48375,0.0,0.0,0.0,23.212125,0.0,0.0,0.0,0.0,0.0,11.0,6.0600000000000005,0.029999999999999992,0.82,6.0,7.0
AS14.09,2014-04-17,7.0,0.75,1.0,0.0,1.0,1.0,31.595999999999997,1137.55575,473.33175,36.512,0.0,0.0,32.259,0.0,43.024,151.641,5.107,0.0,54.0,6.0600000000000005,0.26,0.8600000000000001,5.5,6.6
AS14.09,2014-04-18,6.6,0.6,0.6,0.0,2.0,1.0,43.669,516.495,824.833,80.219,0.0,9.06925,12.053,38.117,22.127,0.0,3.0109999999999997,0.0,46.0,6.18,0.25999999999999995,0.78,7.0,8.0
AS14.09,2014-04-19,8.0,0.25,1.0,0.0,0.0,0.0,13.157,654.8855,410.719,0.0,0.0,4.028,20.803,36.476,139.99487499999998,0.0,0.0,0.0,32.0,6.62,0.43,0.78,6.6,6.25
AS14.09,2014-04-20,6.25,-0.25,1.0,0.0,0.0,0.0,2.012,248.21,134.26649999999998,0.0,0.0,0.0,0.0,131.73950000000002,61.328,0.0,0.0,0.0,19.0,6.67,0.21999999999999992,0.82,8.0,6.5
AS14.09,2014-04-21,6.5,0.6666666666666666,0.75,0.0,2.0,0.0,54.161,66.779,233.69324999999998,32.886,0.0,0.0,16.339,0.0,0.0,108.031,2.205,0.0,15.0,6.87,0.4033333333333333,0.8699999999999999,6.25,6.6
AS14.09,2014-04-22,6.6,0.8,0.8,0.0,15.0,0.0,265.415,781.3945,565.3287499999999,0.0,0.0,0.0,0.0,26.468,0.0,0.0,0.0,0.0,19.0,6.790000000000001,0.4133333333333333,0.8300000000000001,6.5,6.333333333333333
AS14.09,2014-04-23,6.333333333333333,0.3333333333333333,0.6666666666666666,0.0,2.0,2.0,117.587,652.1585,504.1882499999999,71.327,0.0,0.0,23.212125,28.135,0.0,30.26,0.0,0.0,25.0,6.736666666666666,0.36,0.8433333333333334,6.6,7.2
AS14.09,2014-04-24,7.2,0.0,1.0,0.0,5.0,0.0,23.392,302.979,279.3085,0.0,0.0,0.0,7.085,0.0,4.024,0.0,0.0,5.032,23.0,6.576666666666666,0.30999999999999994,0.8433333333333334,6.333333333333333,7.25
AS14.09,2014-04-25,7.25,-0.75,1.0,0.0,0.0,0.0,4.023,644.268,440.53,47.889,0.0,0.0,25.513,0.0,0.0,71.26,0.0,14.066,37.0,6.776666666666666,0.20999999999999996,0.8433333333333334,7.2,8.0
AS14.09,2014-04-26,8.0,0.0,1.0,0.0,0.0,0.0,74.732,811.7109999999999,313.08025,121.02537500000001,0.0,0.0,38.775,8.226,0.0,0.0,0.0,25.462,30.0,7.076666666666666,0.07666666666666663,0.8933333333333333,7.25,6.25
AS14.12,2014-03-28,6.75,-1.25,0.5,0.0,9.0,0.0,1379.551,1509.456375,1205.7617500000001,0.0,0.0,0.0,74.449,3186.394,0.0,0.0,14.169,0.0,138.0,6.875,-1.1875,0.625,7.0,6.75
AS14.12,2014-03-29,6.75,-1.25,1.0,0.0,5.0,0.0,947.44,1123.622625,918.0387499999999,0.0,0.0,0.0,51.707,1167.0040000000001,101.11800000000001,39.1765,8.12,0.0,93.0,6.833333333333333,-1.2083333333333333,0.75,6.75,5.5
AS14.12,2014-03-30,5.5,-1.25,0.6666666666666666,0.0,1.0,0.0,706.881,761.084125,401.38275,0.0,0.0,0.0,53.669,914.519,0.0,0.0,15.117,0.0,71.0,6.5,-1.21875,0.7291666666666666,6.75,6.4
AS14.12,2014-03-31,6.4,0.2,0.6,0.0,1.0,0.0,643.0310000000001,580.6492499999999,411.651,11.04,11.03,17.189,47.557,939.671,610.154375,0.0,0.0,0.0,76.0,6.4799999999999995,-0.9349999999999999,0.7033333333333334,5.5,6.4
AS14.12,2014-04-01,6.4,0.0,0.25,0.0,2.0,0.0,1054.833,2252.351875,751.292,40.614999999999995,3.766,0.0,44.646,2299.77175,68.079,0.0,0.0,0.0,105.0,6.36,-0.71,0.6033333333333333,6.4,6.0
AS14.12,2014-04-02,6.0,-0.2,0.0,0.0,3.0,0.0,815.709,1295.7748749999998,382.3765,44.423,0.0,397.502,63.309,2293.7625,25.71,0.0,0.0,0.0,108.0,6.21,-0.5,0.5033333333333333,6.4,5.6
AS14.12,2014-04-03,5.6,-0.6,0.6,0.0,3.0,0.0,1305.218,2131.37875,1132.53975,93.083,0.0,363.92925,40.629999999999995,3449.12275,334.975125,0.0,0.0,0.0,152.0,5.9799999999999995,-0.37,0.42333333333333334,6.0,6.5
AS14.12,2014-04-04,6.5,0.25,1.3333333333333333,0.0,8.0,3.0,1040.103,1244.954,318.23775,0.0,0.0,455.63675,45.5,1765.50125,1621.052375,0.0,0.0,0.0,135.0,6.18,-0.06999999999999999,0.5566666666666666,5.6,6.3
AS14.12,2014-04-05,6.3,-0.6,0.8,0.0,3.0,1.0,773.165,212.44,883.96025,36.864,4.009,0.0,44.409,2086.32275,214.084,0.0,0.0,0.0,100.0,6.16,-0.22999999999999998,0.5966666666666667,6.5,6.25
AS14.12,2014-04-06,6.25,0.0,0.75,0.0,0.0,0.0,486.174,165.981,370.21475,0.0,0.0,0.0,39.345,1061.839,305.326125,0.0,0.0,0.0,42.0,6.13,-0.22999999999999998,0.6966666666666667,6.3,6.4
AS14.12,2014-04-07,6.4,-0.6,1.0,0.0,0.0,0.0,804.095,638.856125,388.1095,49.379,108.33800000000001,5.036,55.440999999999995,2493.50075,248.585,0.0,41.50775,0.0,91.0,6.21,-0.30999999999999994,0.8966666666666667,6.25,6.25
AS14.12,2014-04-08,6.25,-0.25,1.0,0.0,2.0,0.0,1265.04,1326.49325,1099.18425,51.709999999999994,0.0,98.882,44.583,3356.64375,117.344,0.0,0.0,0.0,138.0,6.340000000000001,-0.24,0.9766666666666666,6.4,5.25
AS14.12,2014-04-09,5.25,-0.75,0.0,0.0,0.0,0.0,1522.136,1333.095625,1236.77175,38.118,179.81300000000002,179.947,41.01,3580.7345,65.869,0.0,17.396,0.0,138.0,6.090000000000001,-0.44000000000000006,0.71,6.25,6.4
AS14.12,2014-04-10,6.4,-1.0,0.4,0.0,0.0,0.0,1170.378,495.977125,403.77975000000004,0.0,5.149,0.0,56.132,4014.73,0.0,0.0,0.0,0.0,114.0,6.11,-0.5199999999999999,0.6300000000000001,5.25,6.6
AS14.12,2014-04-11,6.6,0.25,1.0,0.0,2.0,0.0,623.03,169.195,381.991,0.0,0.0,0.0,45.553,2215.13025,218.220125,0.0,0.0,0.0,75.0,6.180000000000001,-0.4699999999999999,0.68,6.4,6.8
AS14.12,2014-04-12,6.8,0.0,0.8,0.0,0.0,0.0,1468.677,1445.80825,643.95275,0.0,0.0,11.059,50.245,2011.36025,371.565125,0.0,12.068,0.0,130.0,6.26,-0.35,0.64,6.6,5.7
AS14.12,2014-04-13,5.7,-0.4,0.8,0.0,3.0,0.0,1109.845,1135.4495,1073.9535,0.0,0.0,45.218,67.824,3181.12325,156.096,0.0,5.019,0.0,118.0,6.15,-0.38,0.6000000000000001,6.8,6.6
AS14.12,2014-04-14,6.6,0.0,0.8,0.0,1.0,0.0,1080.676,974.9851249999999,1011.80075,22.081,0.0,0.0,46.119,3067.46225,0.0,0.0,10.109,0.0,103.0,6.42,-0.22999999999999998,0.76,5.7,6.8
AS14.12,2014-04-15,6.8,-0.4,0.5,0.0,6.0,0.0,1481.047,1914.815625,277.298,40.322,0.0,153.29475,53.344,3070.30875,0.0,0.0,5.128,0.0,126.0,6.5,-0.11000000000000001,0.78,6.6,7.0
AS14.12,2014-04-16,7.0,-1.0,1.0,0.0,3.0,2.0,1404.388,1609.35575,466.99375,0.0,0.0,0.0,58.722,1828.739,129.132,0.0,0.0,0.0,152.0,6.58,-0.36,0.78,6.8,6.8
AS14.12,2014-04-17,6.8,-0.4,0.6,0.0,2.0,0.0,1002.572,1542.7105,340.18075,43.845,0.0,117.65275,49.81,3246.907,262.063,0.0,5.022,0.0,122.0,6.58,-0.44000000000000006,0.74,7.0,6.6
AS14.12,2014-04-18,6.6,0.2,0.8,0.0,0.0,0.0,631.131,315.754,653.03475,9.264,0.0,0.0,53.049,3045.6895,476.158,0.0,4.026,0.0,92.0,6.76,-0.32,0.74,6.8,5.8
AS14.12,2014-04-19,5.8,0.4,1.0,0.0,4.0,2.0,1461.125,941.321375,837.42775,0.0,0.0,0.0,57.495999999999995,2402.60975,93.026,0.0,0.0,0.0,142.0,6.6,-0.24000000000000005,0.78,6.6,6.4
AS14.12,2014-04-20,6.4,0.0,0.6,0.0,0.0,0.0,1537.598,530.250375,1142.3945,0.0,550.414,82.47,51.321,4394.781,430.585,0.0,7.142,0.0,172.0,6.5200000000000005,-0.16,0.8,5.8,6.0
AS14.12,2014-04-21,6.0,0.0,0.5,0.0,1.0,0.0,664.7570000000001,952.836375,110.981,0.0,61.195,0.0,45.51,1734.05925,83.25099999999999,0.0,3.038,0.0,61.0,6.32,0.04,0.7,6.4,6.5
AS14.12,2014-04-22,6.5,-0.25,0.5,0.0,2.0,0.0,1643.0720000000001,2431.763875,2360.6,35.153000000000006,0.0,0.0,51.86,4216.708,1102.5455,0.0,4.156,0.0,166.0,6.26,0.07000000000000002,0.6799999999999999,6.0,5.8
AS14.12,2014-04-23,5.8,-0.4,1.0,0.0,6.0,0.0,984.433,546.161,626.889,0.0,0.0,44.187,39.926,3056.5905,256.502,0.0,0.0,0.0,107.0,6.1,-0.05,0.72,6.5,6.6
AS14.12,2014-04-24,6.6,0.2,0.6,0.0,1.0,0.0,864.976,289.282,724.8475,72.80499999999999,0.0,164.138,41.343999999999994,3667.00075,390.73725,0.0,0.0,0.0,105.0,6.26,-0.09,0.64,5.8,5.875
AS14.12,2014-04-25,5.875,0.0,0.25,0.0,3.0,1.0,1091.919,511.947,97.38900000000001,43.436,0.0,0.0,46.248,1552.48225,637.3735,0.0,33.2645,44.409,109.0,6.154999999999999,-0.09,0.57,6.6,7.0
AS14.12,2014-04-26,7.0,0.25,0.5,0.0,6.0,0.0,791.75,293.235,261.82075000000003,0.0,0.0,0.0,42.465,947.6257499999999,459.19912500000004,0.0,0.0,22.066,81.0,6.3549999999999995,-0.04,0.57,5.875,6.0
AS14.12,2014-04-27,6.0,0.75,0.75,0.0,1.0,0.0,692.68,290.826125,195.40575,0.0,0.0,15.093,57.065,1342.4935,765.74125,0.0,0.0,86.672,76.0,6.255,0.16,0.6199999999999999,7.0,6.6
AS14.12,2014-04-28,6.6,0.0,0.8,0.0,2.0,8.0,702.403,710.822125,338.68475,41.421,0.0,0.0,44.439,1539.5585,128.399,0.0,0.0,0.0,65.0,6.415000000000001,0.24000000000000005,0.58,6.0,6.0
AS14.12,2014-04-29,6.0,-0.2,0.5,0.0,4.0,0.0,948.896,853.22525,345.80875000000003,0.0,0.0,171.01675,48.704,2598.41175,0.0,0.0,0.0,0.0,96.0,6.295,0.16,0.5599999999999999,6.6,6.25
AS14.12,2014-04-30,6.25,-0.75,0.6666666666666666,0.0,2.0,0.0,981.514,1210.605625,927.58875,0.0,0.0,36.22,36.543,1796.548,475.440125,0.0,4.11,0.0,103.0,6.369999999999999,0.010000000000000009,0.6433333333333333,6.0,6.2
AS14.12,2014-05-01,6.2,-0.2,0.5,0.0,0.0,2.0,1082.15,1342.9615,640.3565000000001,284.388,181.611,71.407,56.224999999999994,2863.146,284.954,0.0,5.048,0.0,96.0,6.209999999999999,-0.07999999999999999,0.6433333333333333,6.25,5.5
AS14.12,2014-05-02,5.5,0.0,1.0,0.0,1.0,0.0,1291.2450000000001,1580.458875,1390.22375,127.428,0.0,37.361999999999995,45.013,3392.8285,224.149125,0.0,4.063,0.0,102.0,6.109999999999999,-0.22999999999999998,0.6933333333333334,6.2,5.6
AS14.12,2014-05-03,5.6,0.0,0.8,0.0,1.0,1.0,1382.997,784.514375,474.135,38.406,0.0,70.349,47.693,1750.7285,1.026,0.0,21.397750000000002,0.0,123.0,5.91,-0.22999999999999998,0.6933333333333334,5.5,5.0
AS14.12,2014-05-04,5.0,-0.4,1.0,0.0,0.0,0.0,780.051,195.63212499999997,795.3655,0.0,0.0,0.0,44.191,2823.5075,0.0,0.0,0.0,0.0,69.0,5.71,-0.27,0.7933333333333333,5.6,6.0
AS14.13,2014-03-20,7.0,-0.2,0.6,0.0,0.0,0.0,400.49399999999997,5178.271124999999,508.0305,0.0,0.0,0.0,154.920625,386.89975,0.0,0.0,0.0,0.0,181.0,6.959999999999999,-0.2,0.8400000000000001,7.8,7.4
AS14.13,2014-03-21,7.4,0.4,1.0,0.0,0.0,2.0,135.227,6120.50775,694.128,0.0,0.0,0.0,109.863,162.789,47.006,0.0,0.0,0.0,142.0,7.159999999999999,-0.07999999999999999,0.8400000000000001,7.0,8.4
AS14.13,2014-03-22,8.4,0.0,0.6,0.0,0.0,0.0,684.322,5945.1494999999995,1769.562,0.0,0.0,0.0,336.39725000000004,591.8905,0.0,0.0,0.0,0.0,162.0,7.5200000000000005,-0.15999999999999998,0.76,7.4,7.4
AS14.13,2014-03-23,7.4,-0.4,0.8,0.0,0.0,2.0,263.12,3750.4352499999995,631.9680000000001,0.0,0.0,0.0,215.04325000000003,223.62775,0.0,19.359,0.0,0.0,105.0,7.6,-0.12,0.76,8.4,8.8
AS14.13,2014-03-24,8.8,-0.6,0.8,0.0,2.0,0.0,302.062,2429.5522499999997,694.864,0.0,0.0,0.0,97.92,186.043,0.0,0.0,0.0,0.0,90.0,7.8,-0.15999999999999998,0.76,7.4,7.6
AS14.13,2014-03-25,7.6,0.2,0.6,0.0,0.0,0.0,86.548,3533.66925,208.49699999999999,0.0,0.0,0.0,239.952625,349.0695,261.967,0.0,25.496,0.0,103.0,7.92,-0.07999999999999997,0.76,8.8,8.4
AS14.13,2014-03-26,8.4,0.2,0.4,0.0,1.0,1.0,405.936,4872.171375,639.821,0.0,0.0,0.0,243.300625,205.45475000000002,0.0,0.0,0.0,0.0,155.0,8.120000000000001,-0.11999999999999997,0.64,7.6,7.4
AS14.13,2014-03-27,7.4,0.4,0.8,0.0,0.0,1.0,17.725,4001.1026249999995,474.1715,0.0,0.0,0.0,129.339625,259.80975,120.559,0.0,0.0,0.0,113.0,7.92,-0.03999999999999998,0.68,8.4,7.6
AS14.13,2014-03-28,7.6,0.4,0.6,0.0,0.0,0.0,1368.949,3905.20675,1285.6495,0.0,0.0,33.368,164.130625,2229.37475,263.015,0.0,0.0,0.0,160.0,7.959999999999999,0.12000000000000002,0.64,7.4,7.2
AS14.13,2014-03-29,7.2,0.0,0.6,0.0,0.0,0.0,175.998,3145.9136249999997,713.427,0.0,0.0,0.0,117.57400000000001,618.3135,0.0,0.0,43.997,0.0,93.0,7.640000000000001,0.24000000000000005,0.6,7.6,6.5
AS14.13,2014-03-30,6.5,-0.4,0.8,0.0,0.0,0.0,27.302,5016.326125,431.246,0.0,0.0,0.0,226.11425000000003,94.91499999999999,0.0,0.0,0.0,0.0,130.0,7.42,0.12000000000000002,0.64,7.2,7.0
AS14.13,2014-03-31,7.0,0.4,0.4,0.0,1.0,0.0,491.764,2392.834875,1138.3285,0.0,0.0,0.0,74.55,626.6270000000001,0.0,0.0,0.0,0.0,142.0,7.140000000000001,0.16,0.64,6.5,7.5
AS14.13,2014-04-01,7.5,-0.25,0.75,0.0,3.0,3.0,1228.6019999999999,2411.255,461.1185,0.0,0.0,0.0,136.147,354.82425000000006,0.0,13.518999999999998,0.0,0.0,172.0,7.160000000000001,0.030000000000000016,0.63,7.0,7.4
AS14.13,2014-04-02,7.4,-0.2,0.8,0.0,0.0,0.0,362.952,6888.941124999999,506.59850000000006,0.0,0.0,0.0,100.02000000000001,398.67075,0.0,0.0,0.0,0.0,223.0,7.12,-0.09,0.67,7.5,7.6
AS14.13,2014-04-03,7.6,-0.6,0.8,0.0,3.0,7.0,933.4789999999999,6829.969249999999,203.7775,0.0,0.0,0.0,132.127,35.561,0.0,0.0,0.0,0.0,210.0,7.2,-0.20999999999999996,0.7100000000000001,7.4,7.8
AS14.13,2014-04-04,7.8,1.0,0.8,0.0,0.0,3.0,624.597,4105.58,658.466,0.0,0.0,0.0,201.698,303.48775,0.0,0.0,0.0,0.0,160.0,7.459999999999999,0.07000000000000002,0.7100000000000001,7.6,6.8
AS14.13,2014-04-05,6.8,0.0,1.0,0.0,0.0,0.0,51.77199999999999,6347.6338749999995,466.0225,0.0,0.0,0.0,198.88325000000003,82.548,0.0,0.0,0.0,0.0,155.0,7.42,-0.009999999999999986,0.8300000000000001,7.8,6.25
AS14.13,2014-04-06,6.25,0.0,0.75,0.0,0.0,0.0,574.9209999999999,3094.3841249999996,346.799,0.0,0.0,0.0,115.575,311.88750000000005,260.579,179.01100000000002,0.0,0.0,120.0,7.17,0.040000000000000015,0.8300000000000001,6.8,7.4
AS14.13,2014-04-07,7.4,0.0,0.4,0.0,1.0,1.0,223.352,4456.213,206.15200000000002,0.0,0.0,0.0,288.31625,772.49325,0.0,0.0,0.0,0.0,123.0,7.17,0.08000000000000002,0.7500000000000001,6.25,8.2
AS14.13,2014-04-08,8.2,-0.4,1.2,0.0,2.0,0.0,387.318,6446.3391249999995,606.341,0.0,0.0,0.0,129.537,158.302,0.0,0.0,24.576,0.0,188.0,7.290000000000001,0.12,0.8300000000000001,7.4,7.8
AS14.13,2014-04-09,7.8,-0.8,1.0,0.0,4.0,0.0,743.251,7845.948375,238.654,0.0,0.0,0.0,328.96950000000004,209.894,0.0,0.0,110.52974999999999,0.0,210.0,7.289999999999999,-0.24,0.8700000000000001,8.2,7.6
